name,date,value,in counts,master version,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,3/1/16,1.17,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,2/1/16,0.56,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,1/1/16,-1.01,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,12/1/15,6.09,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,11/1/15,0.62,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,10/1/15,2.02,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,9/1/15,-0.99,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,8/1/15,0.52,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,7/1/15,0.63,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,6/1/15,-0.05,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,5/1/15,1.33,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,4/1/15,1.3,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,3/1/15,1.37,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,2/1/15,0.38,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,1/1/15,0.38,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,12/1/14,0.18,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,11/1/14,1.02,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,10/1/14,-2.45,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,9/1/14,-2.3,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,8/1/14,2.72,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,7/1/14,2.09,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,6/1/14,3.45,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,5/1/14,1.74,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,4/1/14,-1.43,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,3/1/14,-0.94,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,2/1/14,3.87,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,1/1/14,2.4,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,12/1/13,5.68,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,11/1/13,1.83,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,10/1/13,0.57,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,9/1/13,3.12,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,8/1/13,-0.04,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,7/1/13,2.46,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,6/1/13,0.91,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,5/1/13,2.7,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,4/1/13,0.39,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,3/1/13,1.5,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,2/1/13,1.09,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,1/1/13,2.27,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,12/1/12,1.67,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,11/1/12,2.13,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,10/1/12,0.46,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,9/1/12,1.74,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,8/1/12,0.39,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,7/1/12,1.14,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,6/1/12,-1.3,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,5/1/12,-0.83,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,4/1/12,1.19,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,3/1/12,0.99,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,2/1/12,1.26,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,1/1/12,4.1,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,12/1/11,-0.06,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,11/1/11,0.44,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,10/1/11,2.7,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,9/1/11,-1.74,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,8/1/11,-4.6,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,7/1/11,-0.82,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,6/1/11,-0.93,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,5/1/11,0.38,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,4/1/11,1.29,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,3/1/11,1.71,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,2/1/11,0.75,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,1/1/11,2.27,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,12/1/10,3.24,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,11/1/10,-0.74,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,10/1/10,2.37,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,9/1/10,1.63,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,8/1/10,0.48,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,7/1/10,0.35,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,6/1/10,0.21,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,5/1/10,-2.16,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,4/1/10,3.74,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,3/1/10,1.16,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,2/1/10,-0.47,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,1/1/10,2.26,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,12/1/09,3.52,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,11/1/09,1.84,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,10/1/09,-0.63,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,9/1/09,6.53,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,8/1/09,3.67,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,7/1/09,4.16,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,6/1/09,0.68,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,5/1/09,4.33,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,4/1/09,4.07,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,3/1/09,-2.34,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,2/1/09,-4.29,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,1/1/09,1.27,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,12/1/08,1.7,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,11/1/08,1,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,10/1/08,2.94,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,9/1/08,2.39,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,8/1/08,-0.57,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,7/1/08,6.19,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,6/1/08,-0.09,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,5/1/08,1.97,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,4/1/08,-0.05,valid,present,,,,,,,,,,,,,,,
Verition Multi-Strategy Fund Composite,3/1/08,2.71,valid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",9/1/23,-3.83,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",8/1/23,-1.44,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",7/1/23,0.43,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",6/1/23,1.51,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",5/1/23,-0.54,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",4/1/23,0.76,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",3/1/23,1.28,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",2/1/23,-3.08,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",1/1/23,4.57,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",12/1/22,-0.09,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",11/1/22,6.92,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",10/1/22,-2.08,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",9/1/22,-6.02,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",8/1/22,-2.61,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",7/1/22,4.87,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",6/1/22,-4.89,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",5/1/22,2.65,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",4/1/22,-4.03,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",3/1/22,-4.75,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",2/1/22,-1.01,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",1/1/22,-2.8,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",12/1/21,0.45,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",11/1/21,1.19,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",10/1/21,-0.53,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",9/1/21,-1.13,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",8/1/21,-0.27,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",7/1/21,0.97,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",6/1/21,0.8483,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",5/1/21,1.3583,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",4/1/21,1.8183,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",3/1/21,1.2483,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",2/1/21,-1.2117,invalid,present,,,,,,,,,,,,,,,
"MacKay ShieldsHigh Income Opportunities, LP",1/1/21,2.5483,invalid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",9/1/23,0.71,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",8/1/23,0.1,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",7/1/23,0.5,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",6/1/23,0.54,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",5/1/23,0.79,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",4/1/23,0.43,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",3/1/23,-0.15,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",2/1/23,1.22,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",1/1/23,1.86,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",12/1/22,0.27,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",11/1/22,-0.17,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",10/1/22,-0.57,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",9/1/22,-1.06,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",8/1/22,1.34,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",7/1/22,-0.39,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",6/1/22,-2.19,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",5/1/22,-2.46,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",4/1/22,-1.02,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",3/1/22,0.46,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",2/1/22,-0.07,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",1/1/22,-0.38,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",12/1/21,0.54,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",11/1/21,-1.03,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",10/1/21,1.1,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",9/1/21,1.29,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",8/1/21,0.86,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",7/1/21,-0.66,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",6/1/21,1.29,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",5/1/21,1.13,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",4/1/21,2.77,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",3/1/21,2.11,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",2/1/21,4.5,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",1/1/21,0.16,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",12/1/20,2.33,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",11/1/20,9.83,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",10/1/20,-0.73,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",9/1/20,-0.82,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",8/1/20,2.75,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",7/1/20,-0.47,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",6/1/20,3.7,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",5/1/20,2.87,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",4/1/20,4.74,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",3/1/20,-10.35,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",2/1/20,-3.03,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",1/1/20,0.63,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",12/1/19,1.55,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",11/1/19,-0.47,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",10/1/19,0.32,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",9/1/19,-0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",8/1/19,-1.19,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",7/1/19,-1.14,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",6/1/19,0.97,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",5/1/19,-1.11,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",4/1/19,1.15,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",3/1/19,-0.53,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",2/1/19,0.66,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",1/1/19,2.42,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",12/1/18,-2.46,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",11/1/18,0.03,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",10/1/18,-0.96,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",9/1/18,0.09,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",8/1/18,0.17,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",7/1/18,0.3,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",6/1/18,0.71,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",5/1/18,-0.45,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",4/1/18,0.03,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",3/1/18,-0.13,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",2/1/18,-0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",1/1/18,1.05,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",12/1/17,1.09,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",11/1/17,-0.53,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",10/1/17,0.02,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",9/1/17,0.52,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",8/1/17,0.62,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",7/1/17,0.18,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",6/1/17,-0.06,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",5/1/17,0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",4/1/17,0.6,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",3/1/17,0.3,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",2/1/17,0.45,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",1/1/17,0.72,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",12/1/16,0.7,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",11/1/16,0.29,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",10/1/16,0.29,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",9/1/16,0.6,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",8/1/16,0.6,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",7/1/16,0.81,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",6/1/16,0.58,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",5/1/16,0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",4/1/16,0.79,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",3/1/16,-0.07,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",2/1/16,-0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",1/1/16,0.37,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",12/1/15,-0.16,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",11/1/15,0.26,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",10/1/15,-0.79,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",9/1/15,-0.4,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",8/1/15,-0.73,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",7/1/15,-0.43,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",6/1/15,-0.82,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",5/1/15,0.01,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",4/1/15,0.56,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",3/1/15,-0.38,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",2/1/15,0.19,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",1/1/15,-0.27,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",12/1/14,-0.7,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",11/1/14,0.08,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",10/1/14,-0.72,valid,present,,,,,,,,,,,,,,,
"iCapital-King Street Capital Access Fund, L.P.",9/1/14,0.06,valid,present,,,,,,,,,,,,,,,
